Date,Open,High,Low,Close,Volume,Change %,Return,MA5,MA20,Volatility,Signal,Position,Strategy_Return,Cumulative_Market,Cumulative_Strategy,PositionChange,Vol_Regime
2022-03-17,17218.0,17385.85,17188.15,17322.05,13.13M,0.0184,0.018419930917909833,16906.59,16680.47,448.8185929006673,1,1.0,0.018419930917909833,0.9798675751430455,1.0159972291306216,2.0,High
2022-03-18,17360.25,17481.0,17232.5,17474.0,,0.0088,0.008772056425192298,17071.840000000004,16690.2675,516.106264386405,1,1.0,0.008772056425192298,0.9884630288014166,1.0249096141523946,0.0,High
2022-03-21,17332.2,17392.1,17130.65,17158.65,9.31M,-0.018,-0.018046812407004564,17126.489999999998,16687.94,446.0885610877437,1,1.0,-0.018046812407004564,0.9706244219493778,1.0064132626116509,0.0,High
2022-03-22,17141.0,17383.75,17051.0,17362.8,12.16M,0.0119,0.011897789161734673,17265.25,16702.4,374.2535014309587,1,1.0,0.011897789161734673,0.9821727066769621,1.0183873554197778,0.0,High
2022-03-23,17447.0,17464.4,17220.05,17272.25,10.97M,-0.0052,-0.005215172668002865,17317.95,16711.98,323.1371522107724,1,1.0,-0.005215172668002865,0.977050506421842,1.0130762895183527,0.0,High
2022-03-24,17111.0,17339.0,17111.0,17242.8,9.68M,-0.0017,-0.0017050471131440093,17302.1,16761.7225,289.8715735267739,1,1.0,-0.0017050471131440093,0.9753845892764715,1.0113489467155148,0.0,High
2022-03-25,17260.0,17296.0,17096.4,17194.05,7.97M,-0.0028,-0.0028272670331964678,17246.109999999997,16788.6225,241.74214597146207,1,1.0,-0.0028272670331964678,0.9726269165825223,1.008489593179408,0.0,High
2022-03-28,17220.6,17283.0,17025.35,17268.95,10.34M,0.0044,0.004356158089571682,17268.170000000002,16812.357500000002,223.23220247585462,1,1.0,0.004356158089571682,0.9768638331933285,1.0128827332789854,0.0,Medium
2022-03-29,17350.0,17390.0,17269.4,17368.05,7.84M,0.0057,0.005738623367373075,17269.22,16855.66,128.9440814418685,1,1.0,0.005738623367373075,0.9824696868132333,1.0186952858005889,0.0,Low
2022-03-30,17501.3,17539.95,17425.0,17515.4,9.45M,0.0085,0.008483969127219382,17317.85,16900.7575,114.86278528941547,1,1.0,0.008483969127219382,0.9908049293045856,1.027337865155365,0.0,Low
2022-03-31,17519.55,17555.8,17436.75,17464.75,7.77M,-0.0029,-0.002891740982221447,17362.239999999998,16948.715,123.94107291593582,1,1.0,-0.002891740982221447,0.9879397780851286,1.0243670701481074,0.0,Low
2022-04-01,17453.0,17740.0,17423.0,17713.0,9.61M,0.0142,0.014214346039880255,17466.03,17021.4175,169.1337885948341,1,1.0,0.014214346039880255,1.001982695957393,1.0389277781550508,0.0,Medium
2022-04-04,17810.0,18121.25,17765.1,18098.2,12.33M,0.0217,0.021746739682718896,17631.879999999997,17132.7175,275.06827561534107,1,1.0,0.021746739682718896,1.0237725528129673,1.0615210700957343,0.0,High
2022-04-05,18161.1,18173.8,17990.1,18017.5,9.65M,-0.0045,-0.004459006973069224,17761.77,17233.0475,325.3236802273451,1,1.0,-0.004459006973069224,1.0192075438611374,1.0567877402421175,0.0,High
2022-04-06,17897.0,17964.8,17837.0,17867.45,10.22M,-0.0083,-0.008328014430414865,17832.18,17308.135000000002,330.2856272733203,1,1.0,-0.008328014430414865,1.0107195687282742,1.0479867966914957,0.0,High
2022-04-07,17768.0,17866.3,17693.25,17730.35,11.28M,-0.0077,-0.0076731710456725555,17885.3,17364.0575,311.2321420133522,1,1.0,-0.0076731710456725555,1.0029641445982138,1.0399454147468754,0.0,High
2022-04-08,17745.0,17944.8,17656.3,17878.75,11.63M,0.0084,0.008369829134788676,17918.45,17425.6075,279.9331525362548,1,1.0,0.008369829134788676,1.0113587831168203,1.0486495801778137,0.0,High
2022-04-11,17781.5,17829.95,17690.35,17723.95,10.79M,-0.0087,-0.008658323428651249,17843.6,17467.535,237.2040211856962,1,1.0,-0.008658323428651249,1.0026021116701878,1.039570032949315,0.0,High
2022-04-12,17600.1,17634.2,17482.0,17576.8,11.64M,-0.0083,-0.008302325384578535,17755.46,17512.925,208.50394620565558,1,1.0,-0.008302325384578535,0.9942781827078363,1.0309391842757127,0.0,Medium
2022-04-13,17615.75,17704.8,17488.4,17519.25,10.37M,-0.0033,-0.0032742023576531887,17685.82,17538.45,208.00791785142846,1,1.0,-0.0032742023576531887,0.9910227147378512,1.0275636807679602,0.0,Medium
2022-04-14,17446.25,17520.75,17334.75,17335.75,,-0.0105,-0.010474192673773142,17606.9,17539.135,231.01203552099489,1,1.0,-0.010474192673773142,0.9806425518796013,1.016800780791025,0.0,High
2022-04-15,17348.0,17393.5,17291.75,17325.25,,-0.0006,-0.0006056847843329827,17496.2,17531.6975,266.9338559872471,-1,1.0,-0.0006056847843329827,0.9800485916070583,1.016184920029402,0.0,High
2022-04-18,17221.15,17286.7,17109.95,17229.6,10.27M,-0.0055,-0.005520843855067126,17397.329999999998,17535.245000000003,266.93204820910915,-1,-1.0,0.005520843855067126,0.9746378963624173,1.021795118300758,-2.0,High
2022-04-19,17275.0,17314.0,16843.3,16969.35,13.64M,-0.0151,-0.015104819612759446,17275.84,17515.572500000002,297.718467870422,-1,-1.0,0.015104819612759446,0.9599161667501036,1.0372291492438892,0.0,High
2022-04-20,17040.0,17219.7,16996.85,17162.7,11.67M,0.0114,0.011394072253798848,17204.53,17510.095,288.45754188827067,-1,-1.0,-0.011394072253798848,0.9708535209116439,1.025410885373658,0.0,High
2022-04-21,17239.95,17439.0,17222.0,17410.15,9.34M,0.0144,0.0144178946203104,17219.41,17518.4625,270.49726785435087,-1,-1.0,-0.0144178946203104,0.9848511846679053,1.0106266192858215,0.0,High
2022-04-22,17225.1,17321.0,17156.5,17177.75,10.18M,-0.0133,-0.013348535193550948,17189.91,17517.6475,223.1132391236008,-1,-1.0,0.013348535193550948,0.9717048639689555,1.0241170042808978,0.0,Medium
2022-04-25,17005.0,17050.15,16875.0,16958.35,11.11M,-0.0128,-0.012772336307141585,17135.66,17502.1175,208.7843803358534,-1,-1.0,0.012772336307141585,0.9592939226550588,1.0371973710774358,0.0,Medium
2022-04-26,17125.0,17228.8,17068.2,17204.0,9.55M,0.0145,0.014485489449150402,17182.59,17493.915,178.27466488229203,-1,-1.0,-0.014485489449150402,0.9731897646503127,1.022173059502007,0.0,Medium
2022-04-27,17078.0,17114.5,16957.85,17053.8,10.72M,-0.0087,-0.00873052778423622,17160.81,17470.835,153.12393527976258,-1,-1.0,0.00873052778423622,0.9646933043706989,1.0310971697982871,0.0,Low
2022-04-28,17149.0,17321.05,17072.65,17245.05,8.97M,0.0112,0.011214509376209492,17127.79,17459.85,145.54784818442545,-1,-1.0,-0.011214509376209492,0.9755118664777306,1.019533920919801,0.0,Low
2022-04-29,17307.0,17399.0,17085.65,17135.25,14.38M,-0.0064,-0.00636704445623526,17119.29,17430.9625,135.61407047617448,-1,-1.0,0.00636704445623526,0.9693007390562819,1.0260253387189373,0.0,Low
2022-05-02,16925.0,17118.0,16925.0,17084.25,10.01M,-0.003,-0.0029763207423294524,17144.47,17380.265,134.46686714993044,-1,-1.0,0.0029763207423294524,0.9664157891610734,1.0290791192167221,0.0,Low
2022-05-03,17046.75,17083.75,16931.5,17044.75,,-0.0023,-0.002312071059601628,17112.620000000003,17331.6275,125.65599744719798,-1,-1.0,0.002312071059601628,0.964181367183412,1.0314584232663035,0.0,Low
2022-05-04,17115.1,17137.75,16643.2,16702.5,16.80M,-0.0201,-0.020079496619193615,17042.36,17273.379999999997,188.2129601305861,-1,-1.0,0.020079496619193615,0.9448210906807631,1.052169589189118,0.0,Medium
2022-05-05,16855.3,16980.35,16660.55,16694.3,13.91M,-0.0005,-0.0004909444693909082,16932.21,17221.577500000003,193.8618222113848,-1,-1.0,0.0004909444693909082,0.9443572359917295,1.0526861460297916,0.0,Medium
2022-05-06,16451.25,16494.8,16346.75,16419.4,13.59M,-0.0165,-0.01646669821436042,16789.04,17148.61,264.9390873913973,-1,-1.0,0.01646669821436042,0.9288067903801062,1.0700204111109024,0.0,High
2022-05-09,16255.55,16417.95,16153.0,16298.85,13.15M,-0.0073,-0.007341924796277599,16631.96,17077.355000000003,336.2638993822969,-1,-1.0,0.007341924796277599,0.9219875607748634,1.0778764204997606,0.0,High
2022-05-10,16263.3,16410.15,16209.0,16247.1,13.39M,-0.0032,-0.0031750706338177226,16472.43,17010.870000000003,370.79542221945013,-1,-1.0,0.0031750706338177226,0.9190601851459019,1.081298754269374,0.0,High
2022-05-11,16256.7,16314.7,15993.0,16177.95,14.78M,-0.0043,-0.004256144173421683,16367.52,16943.805,404.16301565362886,-1,-1.0,0.004256144173421683,0.9151485324938693,1.0859009176620857,0.0,High
2022-05-12,16020.0,16038.85,15733.0,15810.75,15.30M,-0.0227,-0.022697560568551656,16190.810000000001,16867.555,443.7548101773907,-1,-1.0,0.022697560568551656,0.8943768932483686,1.1105482195121665,0.0,High
2022-05-13,15968.9,16091.0,15744.1,15786.6,16.07M,-0.0015,-0.0015274417722118683,16064.25,16790.6225,454.8121983913525,-1,-1.0,0.0015274417722118683,0.89301078462152,1.1122445172527051,0.0,High
2022-05-16,15832.3,15979.75,15752.0,15842.6,10.81M,0.0035,0.003547312277501158,15973.0,16721.2725,423.76381996476977,-1,-1.0,-0.003547312277501158,0.8961785727417488,1.1082990386210712,0.0,High
2022-05-17,15901.05,16275.05,15885.05,16254.95,12.36M,0.026,0.02602792470932802,15974.570000000002,16685.552499999998,334.18190655194303,-1,-1.0,-0.02602792470932802,0.9195042411591842,1.0794523146884212,0.0,High
2022-05-18,16309.9,16363.35,16167.8,16226.05,12.58M,-0.0018,-0.0017779199566901882,15984.189999999999,16638.72,289.24479487302335,-1,-1.0,0.0017779199566901882,0.917869436218566,1.0813714945010011,0.0,High
2022-05-19,15981.3,15981.3,15740.0,15769.45,12.71M,-0.0281,-0.028139935474129518,15975.929999999998,16556.684999999998,250.2905014401067,-1,-1.0,0.028139935474129518,0.8920406495096999,1.1118012185798225,0.0,High
2022-05-20,15988.5,16275.0,15968.5,16253.25,13.81M,0.0307,0.03067957347910033,16069.26,16510.46,230.21499305607165,-1,-1.0,-0.03067957347910033,0.9194080761626771,1.0776916314002496,0.0,Medium
2022-05-23,16283.0,16395.0,16151.0,16179.75,3.47M,-0.0045,-0.004522172488579224,16136.689999999999,16471.53,219.71491307557486,-1,-1.0,0.004522172488579224,0.9152503542548767,1.0825651388469397,0.0,Medium
2022-05-24,16192.0,16232.8,15991.5,16133.0,4.65M,-0.0029,-0.0028894142369320086,16112.3,16417.98,211.42798228823537,-1,-1.0,0.0028894142369320086,0.9126058168509356,1.0856931179715303,0.0,Medium
2022-05-25,16129.75,16208.5,15933.25,16140.5,6.99M,0.0005,0.0004648856381330724,16095.189999999999,16372.314999999999,209.09944577222635,-1,-1.0,-0.0004648856381330724,0.9130300741884663,1.0851883948335654,0.0,Medium
2022-05-26,16117.25,16310.25,15889.75,16291.0,12.55M,0.0093,0.009324370372665092,16199.5,16324.6125,205.79990018631074,-1,-1.0,-0.009324370372665092,0.9215435047615814,1.0750696963160193,0.0,Medium
2022-05-27,16300.05,16349.1,16201.05,16326.9,11.21M,0.0022,0.0022036707384445187,16214.23,16284.195000000002,188.1279712944379,-1,-1.0,-0.0022036707384445187,0.9235742832172281,1.0727005966844594,0.0,Medium
2022-05-30,16461.05,16674.0,16461.05,16643.45,10.29M,0.0194,0.019388248840870093,16306.970000000001,16262.155000000002,215.15196334999857,1,-1.0,-0.019388248840870093,0.941480771243272,1.0519028105841912,0.0,Medium
2022-05-31,16589.0,16691.85,16528.05,16577.6,11.80M,-0.004,-0.003956511420408759,16395.89,16238.7975,243.05426057437924,1,1.0,-0.003956511420408759,0.9377557918197528,1.0477409451009547,2.0,High
2022-06-01,16550.0,16640.0,16425.1,16508.1,11.33M,-0.0042,-0.004192404208087974,16469.409999999996,16229.077500000003,255.48541162966575,1,1.0,-0.004192404208087974,0.9338243404919687,1.0433483915537274,0.0,High
2022-06-02,16448.0,16645.0,16430.0,16621.2,12.16M,0.0069,0.006851182146946133,16535.45,16225.422499999997,201.86503776594083,1,1.0,0.006851182146946133,0.940222141141931,1.0504965614269852,0.0,Medium
2022-06-03,16761.5,16790.0,16578.0,16604.65,10.05M,-0.001,-0.0009957163141048886,16591.0,16234.685000000001,210.18559926624548,1,1.0,-0.0009957163141048886,0.9392859466171134,1.0494505648628614,0.0,Medium
2022-06-06,16550.0,16621.75,16460.0,16581.25,9.03M,-0.0014,-0.0014092437961655824,16578.559999999998,16248.804999999998,201.03159100836479,1,1.0,-0.0014092437961655824,0.9379622637240177,1.047971633164946,0.0,Medium
2022-06-07,16487.0,16490.0,16354.0,16429.25,10.70M,-0.0092,-0.009166980776479483,16548.89,16257.9125,169.69750832983374,1,1.0,-0.009166980776479483,0.9293639816833964,1.038364897349427,0.0,Medium
2022-06-08,16471.1,16548.0,16310.0,16364.8,13.20M,-0.0039,-0.003922881446201232,16520.230000000003,16267.255,131.47403038884534,1,1.0,-0.003922881446201232,0.9257181969628829,1.0342915149592284,0.0,Low
2022-06-09,16278.0,16496.8,16268.6,16475.45,12.16M,0.0068,0.006761463629253228,16491.079999999998,16300.49,111.0551465865198,1,1.0,0.006761463629253228,0.9319774068825853,1.0412848394196705,0.0,Low
2022-06-10,16284.4,16321.0,16185.0,16219.35,12.95M,-0.0155,-0.015544340215290053,16414.02,16322.127499999999,133.95547518990585,1,1.0,-0.015544340215290053,0.9174904329970386,1.0250987536147076,0.0,Low
2022-06-13,15900.1,15948.0,15673.5,15766.25,13.68M,-0.0279,-0.02793576807948528,16251.02,16318.309999999998,259.6500516721582,-1,1.0,-0.02793576807948528,0.8918596330456868,0.9964618325751577,0.0,High
2022-06-14,15715.6,15877.0,15666.0,15737.45,12.09M,-0.0018,-0.0018266867517640062,16112.66,16292.435000000001,328.03463930407577,-1,-1.0,0.0018266867517640062,0.8902304848695691,0.9982820562033613,-2.0,High
2022-06-15,15739.75,15799.0,15691.0,15708.65,8.43M,-0.0018,-0.0018300296426677631,15981.429999999998,16266.564999999999,374.18709684390103,-1,-1.0,0.0018300296426677631,0.8886013366934513,1.000108941957957,0.0,High
2022-06-16,15820.25,15865.0,15328.0,15348.55,19.27M,-0.0229,-0.02292367580918797,15756.05,16245.52,444.11151130346303,-1,-1.0,0.02292367580918797,0.8682313277274796,1.0230351151172712,0.0,High
2022-06-17,15305.1,15427.65,15211.65,15319.25,17.65M,-0.0019,-0.0019089751149130585,15576.029999999999,16198.820000000002,474.3849627851744,-1,-1.0,0.0019089751149130585,0.8665738957288599,1.0249880636937123,0.0,High
2022-06-20,15340.0,15384.0,15202.3,15347.65,11.27M,0.0019,0.0018538766584526023,15492.310000000001,16157.215000000002,465.31083759499825,-1,-1.0,-0.0018538766584526023,0.868180416846976,1.023087862247238,0.0,High
2022-06-21,15440.0,15716.75,15434.95,15638.4,12.91M,0.0189,0.018944268340755688,15472.5,16132.485,425.51860332752045,-1,-1.0,-0.018944268340755688,0.8846274596319142,1.003706211248656,0.0,High
2022-06-22,15551.0,15558.0,15357.25,15403.4,13.04M,-0.015,-0.015027112748107196,15411.45,16095.630000000001,388.90031341952425,-1,-1.0,0.015027112748107196,0.8713340630559538,1.0187890176510652,0.0,High
2022-06-23,15431.0,15629.0,15360.0,15572.95,16.80M,0.011,0.011007310074399257,15456.329999999998,16059.727500000003,276.5127401124063,-1,-1.0,-0.011007310074399257,0.8809251072663968,1.0075748910333873,0.0,High
2022-06-24,15650.1,15748.0,15611.0,15712.3,9.88M,0.0089,0.008948208271393643,15534.939999999999,16028.997500000001,181.87841947919242,-1,-1.0,-0.008948208271393643,0.8888078085977164,0.9985589010593937,0.0,Medium
2022-06-27,15899.95,15930.4,15819.1,15835.55,8.93M,0.0078,0.00784417303641094,15632.52,15988.602499999999,191.8483501942328,-1,-1.0,-0.00784417303641094,0.89577977084447,0.9907260322524355,0.0,Medium
2022-06-28,15779.7,15861.95,15712.35,15847.7,9.20M,0.0008,0.0007672610045121875,15674.38,15952.107500000002,205.69310445965112,-1,-1.0,-0.0007672610045121875,0.8964670677312698,0.9899658868017331,0.0,Medium
2022-06-29,15701.1,15852.15,15678.0,15779.9,10.02M,-0.0043,-0.004278223338402443,15749.679999999998,15915.6975,212.0333333988996,-1,-1.0,0.004278223338402443,0.8926317813999927,0.9942011819628706,0.0,Medium
2022-06-30,15765.0,15876.6,15712.0,15780.25,10.41M,0.0,2.2180115209824436e-05,15791.14,15873.65,203.31416856410996,-1,-1.0,-2.2180115209824436e-05,0.8926515800757441,0.9941791304661128,0.0,Medium
2022-07-01,15704.0,15787.25,15513.9,15754.25,15.18M,-0.0016,-0.0016476291566990264,15799.529999999999,15831.13,175.5722106112328,-1,-1.0,0.0016476291566990264,0.8911808213056378,0.9958171689884504,0.0,Medium
2022-07-04,15735.0,15853.45,15651.9,15836.95,10.38M,0.0052,0.005249377152197088,15799.810000000001,15793.914999999999,141.48324213694548,1,-1.0,-0.005249377152197088,0.8958589655474759,0.9905897490937968,0.0,Low
2022-07-05,15880.0,16014.6,15752.5,15776.05,13.32M,-0.0038,-0.0038454374106126066,15785.48,15761.255,139.76235226675695,1,1.0,-0.0038454374106126066,0.8924139959667269,0.9867804982140622,2.0,Low
2022-07-06,15796.85,16020.0,15781.05,15990.45,15.68M,0.0136,0.013590220619229765,15827.590000000002,15742.5375,106.76437985387011,1,1.0,0.013590220619229765,0.9045420990556031,1.0001910628875448,0.0,Low
2022-07-07,16109.8,16165.0,16042.0,16148.15,10.89M,0.0099,0.009862136462701176,15901.170000000002,15726.1725,130.0569137169625,1,1.0,0.009862136462701176,0.9134628166727476,1.0100550836385158,0.0,Low
2022-07-08,16248.0,16250.0,16160.0,16225.2,9.24M,0.0048,0.004771444406944436,15995.36,15726.465000000002,167.22722972392046,1,1.0,0.004771444406944436,0.9178213537203126,1.0148745053180486,0.0,Medium
2022-07-11,16152.0,16253.2,16106.45,16203.5,10.36M,-0.0013,-0.0013374257328107042,16068.670000000002,15748.327500000003,190.89976107319615,1,1.0,-0.0013374257328107042,0.9165938358237239,1.0135171860390626,0.0,Medium
2022-07-12,16126.55,16149.75,16026.0,16044.25,11.66M,-0.0098,-0.009828123553553225,16122.310000000001,15763.667500000001,191.1178540558532,1,1.0,-0.009828123553553225,0.907585438356823,1.003556213911021,0.0,Medium
2022-07-13,16097.85,16142.45,15962.7,15979.9,11.91M,-0.004,-0.004010782679153002,16120.2,15777.23,181.08816368775513,1,1.0,-0.004010782679153002,0.90394531040081,0.9995311680307103,0.0,Medium
2022-07-14,15980.0,16079.0,15860.0,15932.55,12.00M,-0.003,-0.002963097391097569,16077.079999999998,15806.429999999998,168.99303116802975,1,1.0,-0.002963097391097569,0.9012668324098665,0.9965694598343978,0.0,Medium
2022-07-15,15989.95,16083.9,15930.3,16068.3,9.17M,0.0085,0.008520293361703013,16045.7,15843.882500000002,148.42412053160575,1,1.0,0.008520293361703013,0.9089458902191714,1.0050605239875008,0.0,Low
2022-07-18,16199.0,16520.0,16170.45,16300.25,8.10M,0.0144,0.01443525450732186,16065.05,15891.5125,156.82419349925362,1,1.0,0.01443525450732186,0.9220667554778693,1.0195688284465225,0.0,Medium
2022-07-19,16199.5,16364.5,16198.95,16346.95,8.96M,0.0029,0.002864986733332353,16125.59,15926.939999999999,142.45144201922793,1,1.0,0.002864986733332353,0.9247084644995602,1.022489879613741,0.0,Low
2022-07-20,16521.3,16577.6,16492.0,16519.6,10.89M,0.0106,0.010561603234854111,16233.529999999999,15982.75,180.53882938772514,1,1.0,0.010561603234854111,0.9344748684095158,1.033289012033875,0.0,Medium
2022-07-21,16524.1,16618.0,16489.5,16597.5,9.49M,0.0047,0.00471561054747105,16366.519999999999,16033.977499999999,223.42439188439505,1,1.0,0.00471561054747105,0.9388814879553343,1.0381616005976078,0.0,Medium
2022-07-22,16631.1,16757.5,16611.0,16722.6,7.91M,0.0075,0.00753727971079976,16497.379999999997,16084.492499999998,273.92507775346934,1,1.0,0.00753727971079976,0.9459581003453456,1.0459865149663234,0.0,High
2022-07-25,16680.0,16705.0,16561.5,16632.1,7.91M,-0.0054,-0.0054118378721011995,16563.749999999996,16124.319999999998,294.82929335845085,1,1.0,-0.0054118378721011995,0.9408387284724757,1.0403258055309215,0.0,High
2022-07-26,16635.1,16635.1,16475.15,16491.3,8.01M,-0.0085,-0.008465557566392667,16592.62,16156.5,282.96957575961426,1,1.0,-0.008465557566392667,0.9328740040559003,1.0315188675363955,0.0,High
2022-07-27,16488.0,16668.0,16438.0,16653.3,8.69M,0.0098,0.009823361408742848,16619.36,16200.170000000002,262.0546035657825,1,1.0,0.009823361408742848,0.9420379625465624,1.0416518501721428,0.0,High
2022-07-28,16769.2,16934.85,16743.55,16929.6,8.59M,0.0166,0.016591306227594416,16685.78,16257.6375,242.18343598744437,1,1.0,0.016591306227594416,0.9576676028611915,1.0589342150008891,0.0,High
2022-07-29,17095.0,17222.95,17055.9,17201.85,9.53M,0.0161,0.016081301389282654,16781.629999999997,16330.017500000002,267.98127157822597,1,1.0,0.016081301389282654,0.9730681442135541,1.075963255263742,0.0,High
2022-08-01,17326.75,17458.95,17248.45,17441.6,637.80K,0.0139,0.013937454401706795,16943.53,16410.25,340.6399384492102,1,1.0,0.013937454401706795,0.986630237103284,1.0909594440718924,0.0,High
2022-08-02,17395.2,17485.05,17306.0,17415.65,667.75K,-0.0015,-0.0014878222181449186,17128.4,16492.230000000003,365.59975443708817,1,1.0,-0.0014878222181449186,0.9851623067154281,1.0893362903719073,0.0,High
2022-08-03,17374.15,17490.0,17312.8,17470.7,596.20K,0.0032,0.00316095006502759,17291.879999999997,16566.2425,389.9603556773615,1,1.0,0.00316095006502759,0.988276355572903,1.0927796279897952,0.0,High
2022-08-04,17528.95,17567.0,17245.5,17455.1,1.03M,-0.0009,-0.0008929235806236502,17396.98,16631.59,396.6952750187934,1,1.0,-0.0008929235806236502,0.9873939003108392,1.091803859291538,0.0,High
2022-08-05,17444.85,17577.15,17435.25,17485.45,819.65K,0.0017,0.0017387468418972318,17453.7,16694.6025,401.89657807977886,1,1.0,0.0017387468418972318,0.9891107283367132,1.0937022298038523,0.0,High
2022-08-08,17481.65,17647.0,17447.4,17620.4,757.10K,0.0077,0.00771784540861109,17489.46,16765.4475,390.58121324367613,1,1.0,0.00771784540861109,0.9967445320300147,1.1021432545365317,0.0,High
2022-08-09,17553.0,17578.0,17495.5,17506.25,,-0.0065,-0.006478286531520383,17507.579999999998,16838.547499999997,303.318860277452,1,1.0,-0.006478286531520383,0.990287335352798,1.0950032547348616,0.0,High
2022-08-10,17641.85,17650.0,17525.05,17626.65,656.65K,0.0069,0.006877543734380653,17538.77,16920.885000000002,207.2942504026874,1,1.0,0.006877543734380653,0.9970980798112902,1.1025341875085897,0.0,Medium
2022-08-11,17786.95,17799.95,17726.0,17753.15,654.95K,0.0072,0.007176633109524433,17598.379999999997,17011.915,147.99085970277875,1,1.0,0.007176633109524433,1.0042538869043072,1.1104466708630465,0.0,Low
2022-08-12,17771.65,17819.0,17692.0,17782.15,642.15K,0.0016,0.0016335129258751024,17657.72,17097.607500000002,132.01205079676464,1,1.0,0.0016335129258751024,1.0058943486094256,1.1122605998533963,0.0,Low
2022-08-15,17833.5,17857.5,17757.5,17844.75,,0.0035,0.003520384205509375,17702.590000000004,17174.8325,153.15738863814758,1,1.0,0.003520384205509375,1.0094354831866814,1.1161761845015306,0.0,Low
2022-08-16,17884.95,17931.85,17845.4,17919.1,754.25K,0.0042,0.004166491545132267,17785.16,17253.44,169.18457901886336,1,1.0,0.004166491545132267,1.0136412875927352,1.1208267231371343,0.0,Medium
2022-08-17,17961.55,18066.5,17939.9,18050.35,918.75K,0.0073,0.007324586614283035,17869.9,17329.9775,198.98388411854165,1,1.0,0.007324586614283035,1.0210657909995215,1.1290363155503553,0.0,Medium
2022-08-18,18032.15,18086.8,17942.55,18059.75,1.28M,0.0005,0.0005207655253223198,17931.22,17403.09,206.5571887449927,1,1.0,0.0005207655253223198,1.0215975268625601,1.1296242787403308,0.0,Medium
2022-08-19,18057.35,18108.7,17800.0,17843.45,2.29M,-0.012,-0.01197690997937395,17943.48,17459.1325,182.3689331486869,1,1.0,-0.01197690997937395,1.0093619452481761,1.1160948704433427,0.0,Medium
2022-08-22,17763.0,17777.55,17555.0,17575.25,3.05M,-0.015,-0.01503072556035967,17889.579999999998,17506.29,187.8038516496852,1,1.0,-0.01503072556035967,0.99419050285808,1.0993191547463836,0.0,Medium
2022-08-23,17536.0,17723.95,17464.9,17665.55,5.78M,0.0051,0.005137906999900466,17838.870000000003,17565.0025,165.9752291592243,1,1.0,0.005137906999900466,0.999298561201949,1.1049673543266798,0.0,Medium
2022-08-24,17731.0,17731.0,17575.0,17699.25,5.84M,0.0019,0.0019076677488105709,17768.65,17617.3,158.38023033549277,1,1.0,0.0019076677488105709,1.0012048908385869,1.1070752649120175,0.0,Medium
2022-08-25,17768.8,17823.85,17536.0,17588.4,10.76M,-0.0063,-0.006262977244798407,17674.379999999997,17650.239999999998,173.8374623990637,1,1.0,-0.006262977244798407,0.994934367389884,1.1001416777195943,0.0,Medium
2022-08-26,17700.0,17815.0,17663.35,17710.3,587.80K,0.0069,0.006930704327852366,17647.75,17675.6625,176.25384322054526,-1,1.0,0.006930704327852366,1.001829963315882,1.1077664344066163,0.0,Medium
2022-08-29,17335.85,17493.2,17136.65,17425.8,871.70K,-0.0161,-0.01606409829308364,17617.86,17674.8725,209.86390590097287,-1,-1.0,0.01606409829308364,0.9857364683122193,1.1255617032947027,-2.0,Medium
2022-08-30,17497.95,17894.95,17497.9,17876.25,745.90K,0.0258,0.025849602313810616,17660.0,17697.9025,206.52284653011472,-1,-1.0,-0.025849602313810616,1.0112173640043103,1.0964663808848794,0.0,Medium
2022-08-31,17620.0,17673.8,17472.75,17521.5,,-0.0198,-0.019844766100272748,17624.45,17700.4425,187.76506301466483,-1,-1.0,0.019844766100272748,0.9911499919391104,1.1182254997503525,0.0,Medium
2022-09-01,17610.0,17790.7,17542.3,17638.65,795.65K,0.0067,0.006686071397996818,17634.5,17709.62,137.84335674965143,-1,-1.0,-0.006686071397996818,0.9977768915513392,1.1107489642199608,0.0,Low
2022-09-02,17672.45,17713.55,17551.0,17618.1,562.95K,-0.0012,-0.0011650551487785155,17616.06,17716.2525,120.8877680835973,-1,-1.0,0.0011650551487785155,0.9966144264465051,1.1120430480197256,0.0,Low
2022-09-05,17698.65,17774.8,17601.6,17759.65,405.25K,0.008,0.008034351036718013,17682.829999999998,17723.215,125.27007812017155,-1,-1.0,-0.008034351036718013,1.0046215765968338,1.1031085038039934,0.0,Low
2022-09-06,17775.0,17836.6,17656.0,17734.35,432.15K,-0.0014,-0.0014245776239961705,17654.45,17734.620000000003,128.05625337245147,-1,-1.0,0.0014245776239961705,1.0031904151782303,1.1046799674953525,0.0,Low
2022-09-07,17625.0,17728.95,17580.0,17700.45,380.00K,-0.0019,-0.0019115445449084945,17690.239999999998,17738.31,128.10056477024662,-1,-1.0,0.0019115445449084945,1.0012727720125918,1.106791612461088,0.0,Low
2022-09-08,17810.0,17884.15,17751.0,17873.45,485.10K,0.0098,0.009773762813939824,17737.2,17744.325,142.01345789126515,-1,-1.0,-0.009773762813939824,1.011058974598299,1.0959740937564353,0.0,Low
2022-09-09,17958.0,17997.1,17860.0,17917.45,508.65K,0.0025,0.002461751928139133,17797.07,17751.09,159.9513972187622,1,-1.0,-0.002461751928139133,1.0135479509784786,1.0932760774179398,0.0,Medium
2022-09-12,17949.4,18070.0,17941.75,18016.2,436.70K,0.0055,0.005511386944012653,17848.38,17759.6625,153.64015579344584,1,1.0,0.005511386944012653,1.0191340059226321,1.0993015449172223,2.0,Low
